lng,lat
144.98699,-37.80258
144.98699,-37.80258
144.9881642,-37.80195596
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
144.98699,-37.80258
