lng,lat
144.96234785,-37.81584067
145.12228,-37.819067
145.12166977,-37.81903951
151.20859642,-33.86025827
144.954727,-37.813622
144.96234785,-37.81584067
144.9549222,-37.81354734
144.95477631,-37.81037505
144.9542117,-37.8134863
144.954727,-37.813622
144.9549215,-37.81343756
144.96234785,-37.81584067
144.95477631,-37.81037505
144.95478707,-37.8134174
144.9549215,-37.81364959
144.95476,-37.813401
144.95541083,-37.81265514
144.95485,-37.813435
144.95490924,-37.813318
144.95455585,-37.81386526
144.9542117,-37.8134863
144.954727,-37.813622
144.96234785,-37.81584067
144.95476556,-37.8133773
144.9542117,-37.8134863
144.9549215,-37.81343756
144.96234785,-37.81584067
143.068873,-38.646736
143.10515846,-38.66124989
143.06582597,-38.64579158
143.10585022,-38.66068253
143.10510588,-38.6619922
143.10336113,-38.66455293
143.66923,-38.755449
143.66929322,-38.7554301
143.66928264,-38.75538212
143.66927735,-38.75625042
143.6692456,-38.75706251
151.20859642,-33.86025827
144.95490924,-37.813318
144.96234785,-37.81584067
144.95541083,-37.81265514
144.96234785,-37.81584067
144.954727,-37.813622
144.95490924,-37.813318
144.96234785,-37.81584067
144.9542117,-37.8134863
144.9549215,-37.81343756
144.96234785,-37.81584067
144.95485,-37.813435
144.96234785,-37.81584067
144.99097311,-37.91565818
144.98738501,-37.92593021
144.98711604,-37.91991448
144.96660176,-37.81833748
144.96234785,-37.81584067
144.96511459,-37.81968363
144.96738911,-37.81764956
144.96835501,-37.81796903
144.96742998,-37.81813024
144.96651571,-37.81903396
144.96735468,-37.81870131
144.96660176,-37.81833748
144.95476556,-37.8133773
144.95455585,-37.81386526
144.95485,-37.813435
144.954727,-37.813622
144.9549222,-37.81354734
144.9542117,-37.8134863
144.9549215,-37.81343756
144.96234785,-37.81584067
144.9549222,-37.81354734
144.954727,-37.813622
144.9549215,-37.81343756
144.95490924,-37.813318
144.96234785,-37.81584067
144.95553589,-37.81377029
144.95485,-37.813435
144.95455585,-37.81386526
144.9542117,-37.8134863
144.9549215,-37.81343756
144.96234785,-37.81584067
144.96234785,-37.81584067
144.954727,-37.813622
144.9542117,-37.8134863
144.96234785,-37.81584067
144.93920519,-37.81312071
144.93952777,-37.81506792
144.94111916,-37.81373112
144.94471605,-37.8149182
144.96234785,-37.81584067
144.96293402,-37.80738839
144.962699,-37.807297
144.96305234,-37.80804813
144.96359012,-37.80868481
144.96276194,-37.80683545
144.96234785,-37.81584067
144.96355785,-37.80712291
144.96279958,-37.80735915
144.95455585,-37.81386526
144.954727,-37.813622
144.9542117,-37.8134863
144.96234785,-37.81584067
144.95981496,-37.80713116
144.96012568,-37.80802086
144.96279958,-37.80735915
144.960296,-37.807346
144.96234785,-37.81584067
144.960026,-37.807262
144.96234785,-37.81584067
144.96234785,-37.81584067
144.94285226,-37.81696305
144.94471605,-37.8149182
144.96276194,-37.80683545
144.96220803,-37.80766829
144.96355785,-37.80712291
144.96212736,-37.80576222
144.96234785,-37.81584067
144.96279958,-37.80735915
144.96040112,-37.80795978
144.96044124,-37.80882893
144.96012568,-37.80802086
144.96279958,-37.80735915
144.960296,-37.807346
144.96062698,-37.80860402
144.96234785,-37.81584067
144.96234785,-37.81584067
144.95476556,-37.8133773
144.9549215,-37.81364959
144.96037,-37.811961
144.95252865,-37.81725636
144.95281935,-37.81676811
144.95319003,-37.81672834
144.9549222,-37.81354734
144.95490924,-37.813318
144.9542117,-37.8134863
144.9549215,-37.81343756
144.96234785,-37.81584067
144.96471947,-37.81228679
144.9653218,-37.81261078
144.96510668,-37.81244285
144.96234785,-37.81584067
144.96530771,-37.81232681
144.9542117,-37.8134863
144.954727,-37.813622
144.95478707,-37.8134174
144.9542117,-37.8134863
144.9549215,-37.81343756
144.95490924,-37.813318
144.96234785,-37.81584067
144.96234785,-37.81584067
144.9600263,-37.810794
144.960026,-37.807262
144.96212736,-37.80576222
144.960296,-37.807346
144.96279958,-37.80735915
144.961353,-37.805729
144.961956,-37.805564
144.95797585,-37.80721406
144.9542117,-37.8134863
144.95490924,-37.813318
144.95476,-37.813401
144.96037,-37.811961
144.954727,-37.813622
144.95485,-37.813435
144.9549215,-37.81343756
144.96234785,-37.81584067
144.924202,-37.729786
144.927097,-37.74326
144.92889414,-37.73978903
144.92891026,-37.7382971
144.9551659,-37.81226991
144.9549215,-37.81343756
144.95981496,-37.80713116
144.96040112,-37.80795978
144.96279958,-37.80735915
144.960026,-37.807262
144.95797585,-37.80721406
144.96012568,-37.80802086
144.960296,-37.807346
144.9636425,-37.8119186
144.96279958,-37.80735915
144.96012568,-37.80802086
144.960296,-37.807346
144.96250918,-37.81608363
101.690655,2.741366
101.69163278,2.74181054
101.69198855,2.74167385
101.68562366,2.74338772
101.41356381,3.08082026
101.41853129,3.08450691
101.412553,3.08189
101.414412,3.079218
101.41396852,3.07939772
101.41274886,3.07856111
101.67671903,3.11688257
101.676803,3.11690644
101.67684687,3.11706494
101.7954528,3.42435784
101.79257758,3.42317243
101.79230492,3.42291744
101.79251081,3.42336653
101.79228267,3.42399773
101.44021143,3.07154293
101.44518576,3.07218045
101.445022,3.072355
101.4128431,3.07862619
101.41274886,3.07856111
101.44597325,3.04043607
101.44765916,3.04894474
101.44763143,3.0491193
