tweet_id,created_at,coordinates
1028049572973539328,2018-08-10 22:44:53,
1027686911110918145,2018-08-09 22:43:47,
1027324150526881792,2018-08-08 22:42:18,
1026959417604956160,2018-08-07 22:32:59,
1026596670304280576,2018-08-06 22:31:34,
1026233939235549187,2018-08-05 22:30:12,
1025871240261586944,2018-08-04 22:28:58,
1025508517984100352,2018-08-03 22:27:38,
1025145785371918336,2018-08-02 22:26:16,
1024783041464492032,2018-08-01 22:24:51,
1024420307312885760,2018-07-31 22:23:28,
1024057521684631553,2018-07-30 22:21:53,
1023694803236610049,2018-07-29 22:20:35,
1023332074701217792,2018-07-28 22:19:13,
1022969337496264704,2018-07-27 22:17:50,
1022606637964513286,2018-07-26 22:16:36,
1022243928588804096,2018-07-25 22:15:19,
1021881109670330368,2018-07-24 22:13:36,
1021518366526205954,2018-07-23 22:12:12,
1021155458520776706,2018-07-22 22:10:08,
1020792714453954560,2018-07-21 22:08:43,
1020429913159946240,2018-07-20 22:07:04,
1020169098494263296,2018-07-20 04:50:41,
1020069206820204544,2018-07-19 22:13:45,
1019705925551001600,2018-07-18 22:10:12,
1019342451327184897,2018-07-17 22:05:53,
1018979711135801344,2018-07-16 22:04:29,
1018616967865892864,2018-07-15 22:03:04,
1018254207210516480,2018-07-14 22:01:35,
1017891475063861248,2018-07-13 22:00:13,
1017528737775013888,2018-07-12 21:58:50,
1017165825868849152,2018-07-11 21:56:45,
1016802981168025600,2018-07-10 21:54:56,
1016456955907342337,2018-07-09 22:59:57,
1016094036627603457,2018-07-08 22:57:51,
1015731159760687104,2018-07-07 22:55:54,
1015368202421825537,2018-07-06 22:53:38,
1015005318063902720,2018-07-05 22:51:40,
1014642389724479488,2018-07-04 22:49:31,
1014279552586018816,2018-07-03 22:47:44,
1013916709663604737,2018-07-02 22:45:55,
1013554034714673153,2018-07-01 22:44:47,
1013191310310690816,2018-06-30 22:43:27,
1012828599651430402,2018-06-29 22:42:10,
1012465888698617856,2018-06-28 22:40:53,
1012103185450729473,2018-06-27 22:39:38,
1011732067455885313,2018-06-26 22:04:56,
1011369654147641344,2018-06-25 22:04:50,
1011007234770231296,2018-06-24 22:04:43,
1010644834359496704,2018-06-23 22:04:40,
1010282414034173952,2018-06-22 22:04:32,
1009920017280872448,2018-06-21 22:04:30,
1009557584540459008,2018-06-20 22:04:19,
1009281232536985600,2018-06-20 03:46:12,"{'type': 'Point', 'coordinates': [144.9632307, -37.8142155]}"
1009195171072753664,2018-06-19 22:04:13,
1008832765305876481,2018-06-18 22:04:09,
1008470343885832192,2018-06-17 22:04:01,
1008107925653499904,2018-06-16 22:03:53,
1007745504631914496,2018-06-15 22:03:45,
1007383092720308224,2018-06-14 22:03:40,
1007020681513426944,2018-06-13 22:03:34,
1006658268771450880,2018-06-12 22:03:28,
1006295847129079808,2018-06-11 22:03:20,
1005933414485188608,2018-06-10 22:03:10,
1005570982621241345,2018-06-09 22:02:59,
1005208569447247872,2018-06-08 22:02:53,
1004846162371756032,2018-06-07 22:02:48,
1004483708328407046,2018-06-06 22:02:33,
1004121272219865088,2018-06-05 22:02:21,
1003758864049639424,2018-06-04 22:02:16,
1003396439660101633,2018-06-03 22:02:08,
1003034037768761344,2018-06-02 22:02:04,
1002671630785527808,2018-06-01 22:02:00,
1002309222007050241,2018-05-31 22:01:55,
1001946818027147264,2018-05-30 22:01:51,
1001584383248056320,2018-05-29 22:01:40,
1001221954899079168,2018-05-28 22:01:30,
1000859538562605056,2018-05-27 22:01:23,
1000497112008699905,2018-05-26 22:01:14,
1000134710125740032,2018-05-25 22:01:11,
999772292472193024,2018-05-24 22:01:04,
999409887133159428,2018-05-23 22:00:59,
999047450873622529,2018-05-22 22:00:48,
998685026702180352,2018-05-21 22:00:39,
998322606045511680,2018-05-20 22:00:31,
997960194544955392,2018-05-19 22:00:26,
997597762454634496,2018-05-18 22:00:15,
997235343073017856,2018-05-17 22:00:08,
995060809368653825,2018-05-11 21:59:18,
