tweet_id,created_at,coordinates
1053126095598313472,2018-10-19 03:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053118544341135360,2018-10-19 03:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053110994166108162,2018-10-19 02:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053103445194956800,2018-10-19 02:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053095895175069697,2018-10-19 01:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053088345511751680,2018-10-19 01:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053080795215085569,2018-10-19 00:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053073243546906624,2018-10-19 00:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053065697218093061,2018-10-18 23:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053058148859170816,2018-10-18 23:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053050613150318592,2018-10-18 22:30:05,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053043049767424001,2018-10-18 22:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053035501018443776,2018-10-18 21:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053027984704135168,2018-10-18 21:00:10,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053020397107462144,2018-10-18 20:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053012844835295232,2018-10-18 20:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1053005297080360960,2018-10-18 19:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052997747161190401,2018-10-18 19:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052990197221154816,2018-10-18 18:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052982647549452292,2018-10-18 18:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052975096791359488,2018-10-18 17:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052967547413225478,2018-10-18 17:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052960001717747712,2018-10-18 16:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052952450011787264,2018-10-18 16:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052944899912347648,2018-10-18 15:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052937352304152576,2018-10-18 15:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052929813093199872,2018-10-18 14:30:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052922252860129286,2018-10-18 14:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052914699040215042,2018-10-18 13:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052907153260929024,2018-10-18 13:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052899601831747584,2018-10-18 12:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052892052134879233,2018-10-18 12:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052884503343980544,2018-10-18 11:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052876952418361344,2018-10-18 11:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052869402025054208,2018-10-18 10:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052861855809433607,2018-10-18 10:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052854301188485120,2018-10-18 09:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052846752166948864,2018-10-18 09:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052839206236483584,2018-10-18 08:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052831665007996928,2018-10-18 08:00:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052824103801876480,2018-10-18 07:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052816554293743616,2018-10-18 07:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052809003145650176,2018-10-18 06:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052801453511794689,2018-10-18 06:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052793903512842245,2018-10-18 05:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052786359885164544,2018-10-18 05:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052778804010074112,2018-10-18 04:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052771253067571201,2018-10-18 04:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052763703211245568,2018-10-18 03:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052756152721633280,2018-10-18 03:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052748608301293570,2018-10-18 02:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052741055618023424,2018-10-18 02:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052733510182567936,2018-10-18 01:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052725959986573312,2018-10-18 01:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052718408381255681,2018-10-18 00:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052710867144298496,2018-10-18 00:00:03,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052703305820848128,2018-10-17 23:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052695754970558464,2018-10-17 23:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052688210713698304,2018-10-17 22:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052680659276193792,2018-10-17 22:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052673110728560640,2018-10-17 21:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052665574017228802,2018-10-17 21:00:05,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052658008801468417,2018-10-17 20:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052650459947773953,2018-10-17 20:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052642911320387585,2018-10-17 19:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052635374218952705,2018-10-17 19:00:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052627807535226880,2018-10-17 18:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052620263542550529,2018-10-17 18:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052612709433233408,2018-10-17 17:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052605160348766209,2018-10-17 17:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052597610870005762,2018-10-17 16:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052590057469571072,2018-10-17 16:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052582507982376960,2018-10-17 15:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052574974400057345,2018-10-17 15:00:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052567411314966530,2018-10-17 14:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052559859265073153,2018-10-17 14:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052552314534256640,2018-10-17 13:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052544762207600640,2018-10-17 13:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052537214528184325,2018-10-17 12:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052529663187152902,2018-10-17 12:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052522112676651008,2018-10-17 11:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052514565995421697,2018-10-17 11:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052507016114003968,2018-10-17 10:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052499477024595968,2018-10-17 10:00:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052491914228846592,2018-10-17 09:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052484366939484160,2018-10-17 09:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052476815967641600,2018-10-17 08:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052469264525930497,2018-10-17 08:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052461715466543106,2018-10-17 07:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052454168064090112,2018-10-17 07:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052446619298398208,2018-10-17 06:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052431512593940481,2018-10-17 05:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052423963417161729,2018-10-17 05:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052416416908025862,2018-10-17 04:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052408869815767041,2018-10-17 04:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052401319678566402,2018-10-17 03:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052393769918640128,2018-10-17 03:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052386220683157509,2018-10-17 02:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052378669727940614,2018-10-17 02:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052371120177868800,2018-10-17 01:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052363568610340864,2018-10-17 01:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052356021698482176,2018-10-17 00:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052348473255714816,2018-10-17 00:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052340923412049920,2018-10-16 23:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052333374247919617,2018-10-16 23:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052325821082267648,2018-10-16 22:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052318274266968065,2018-10-16 22:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052310724100288513,2018-10-16 21:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052303169823227905,2018-10-16 21:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052295622416523264,2018-10-16 20:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052288071738175488,2018-10-16 20:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052280524603936773,2018-10-16 19:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052272976198914048,2018-10-16 19:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052265434022469633,2018-10-16 18:30:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052257874699673601,2018-10-16 18:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052250322293288960,2018-10-16 17:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052242775284932614,2018-10-16 17:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052235229098729472,2018-10-16 16:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052227674238640128,2018-10-16 16:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052220123728162817,2018-10-16 15:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052212586010165248,2018-10-16 15:00:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052205028780400640,2018-10-16 14:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052197476067815424,2018-10-16 14:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052189925750108161,2018-10-16 13:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052182377722597376,2018-10-16 13:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052174826503254016,2018-10-16 12:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052167280417632256,2018-10-16 12:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052159729034702848,2018-10-16 11:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052152175181197313,2018-10-16 11:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052144631259906048,2018-10-16 10:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052137077599494144,2018-10-16 10:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052129665995792384,2018-10-16 09:30:34,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052121978784514048,2018-10-16 09:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052114425568583680,2018-10-16 08:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052106877935341568,2018-10-16 08:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052099335255539712,2018-10-16 07:30:03,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052091780559073280,2018-10-16 07:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052084230597931008,2018-10-16 06:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052076681266049025,2018-10-16 06:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052069127823605760,2018-10-16 05:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052061584808280065,2018-10-16 05:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052054034457100288,2018-10-16 04:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052046479970500609,2018-10-16 04:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052038925026349056,2018-10-16 03:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052031416798568448,2018-10-16 03:00:10,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052023829675950080,2018-10-16 02:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052016277080829952,2018-10-16 02:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052008728361222144,2018-10-16 01:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1052001196775485440,2018-10-16 01:00:05,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051993635158282240,2018-10-16 00:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051986079794966528,2018-10-16 00:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051978532878860288,2018-10-15 23:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051970985539194880,2018-10-15 23:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051963428053516288,2018-10-15 22:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051955879904329728,2018-10-15 22:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051948329498636288,2018-10-15 21:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051940783455006720,2018-10-15 21:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051933236073443330,2018-10-15 20:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051925686615568384,2018-10-15 20:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051918134796410880,2018-10-15 19:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051910580183814144,2018-10-15 19:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051903030344351744,2018-10-15 18:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051895489044439043,2018-10-15 18:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051887939725156352,2018-10-15 17:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051880399050178560,2018-10-15 17:00:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051872835973525504,2018-10-15 16:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051865286133989377,2018-10-15 16:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051857742434951169,2018-10-15 15:30:03,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051850187709210624,2018-10-15 15:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051842694253670400,2018-10-15 14:30:15,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051827541084762120,2018-10-15 13:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051819989156552704,2018-10-15 13:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051812462457057280,2018-10-15 12:30:07,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051804899762003974,2018-10-15 12:00:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051797350723670017,2018-10-15 11:30:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051789785780510720,2018-10-15 11:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051782239673937922,2018-10-15 10:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051774702421651456,2018-10-15 10:00:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051767144524869632,2018-10-15 09:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051759591527075841,2018-10-15 09:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051752042488782848,2018-10-15 08:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051744487066632192,2018-10-15 08:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051736945175326720,2018-10-15 07:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051729393976897537,2018-10-15 07:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051721838441639937,2018-10-15 06:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051714293975011329,2018-10-15 06:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051706742776582145,2018-10-15 05:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051699192354099201,2018-10-15 05:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051691638722940928,2018-10-15 04:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051684092956164097,2018-10-15 04:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051676543787790337,2018-10-15 03:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051668994879414277,2018-10-15 03:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051661440422014977,2018-10-15 02:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051653892365152256,2018-10-15 02:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051646348053757952,2018-10-15 01:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051638808444190720,2018-10-15 01:00:05,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051631247456260096,2018-10-15 00:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051623693204348929,2018-10-15 00:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051616140638609410,2018-10-14 23:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051608599095463936,2018-10-14 23:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051601045011324929,2018-10-14 22:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051593498632146944,2018-10-14 22:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051585949467955200,2018-10-14 21:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051578397111902208,2018-10-14 21:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051570848333623296,2018-10-14 20:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051563291665817600,2018-10-14 20:00:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051555745013985280,2018-10-14 19:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051548200966938624,2018-10-14 19:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051540644131262464,2018-10-14 18:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051533098179915776,2018-10-14 18:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051525549540003840,2018-10-14 17:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051517996097630208,2018-10-14 17:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051510446925070336,2018-10-14 16:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051502898012536832,2018-10-14 16:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051495346394693632,2018-10-14 15:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051487808987136000,2018-10-14 15:00:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051480246862536709,2018-10-14 14:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051472700340752384,2018-10-14 14:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051465166318006272,2018-10-14 13:30:05,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051457598371725312,2018-10-14 13:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051450051828932610,2018-10-14 12:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051442500953489409,2018-10-14 12:00:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051434951936114688,2018-10-14 11:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051427413698039808,2018-10-14 11:00:04,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051419851800043520,2018-10-14 10:30:01,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051412307018801152,2018-10-14 10:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051404746894917632,2018-10-14 09:30:00,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051397206815592448,2018-10-14 09:00:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
1051389654639861761,2018-10-14 08:30:02,"{'type': 'Point', 'coordinates': [144.92194444, -37.79305556]}"
