distance,index
30.769272282247552,2530
3.576504974933412,0
0.8206265274337876,0
345.3401810489533,612
7378.537948923114,502
19213.077468499774,607
16587.959125197383,285
18.159520886749807,1694
26.087944894067572,8
662.5578416421603,1
